year,week,name,team,opponent,home,xps,fgs,fantasy points
2018,5,Matthew McCrane,OAK,LAC,0,1,1,4
2018,5,Phil Dawson,ARI,SF,0,4,0,4
2018,5,Mason Crosby,GB,DET,0,0,1,3
2018,5,Josh Lambo,JAX,KC,0,2,0,2
2018,5,Robbie Gould,SF,ARI,1,0,0,0
2018,5,Corey Bojorquez,BUF,TEN,1,0,0,0
2018,6,Jason Myers,NYJ,IND,1,3,7,24
2018,6,Stephen Gostkowski,NE,KC,1,4,5,19
2018,6,Brett Maher,DAL,JAX,1,4,4,16
2018,6,Mason Crosby,GB,SF,1,3,4,15
2018,6,Harrison Butker,KC,NE,0,4,4,16
2018,6,Jason Sanders,MIA,CHI,1,2,3,11
2018,6,Dustin Hopkins,WAS,CAR,1,2,3,11
2018,6,Robbie Gould,SF,GB,0,3,3,12
2018,6,Matt Bryant,ATL,TB,1,4,2,10
2018,6,Cairo Santos,LA,DEN,0,2,3,11
2018,6,Adam Vinatieri,IND,NYJ,0,4,2,10
2018,6,Jake Elliott,PHI,NYG,0,4,2,10
2018,6,Sebastian Janikowski,SEA,OAK,0,3,2,9
2018,6,Stephen Hauschka,BUF,HOU,0,1,2,7
2018,6,Dan Bailey,MIN,ARI,1,3,2,9
2018,6,Brandon McManus,DEN,LA,1,2,2,8
2018,6,Ka'imi Fairbairn,HOU,BUF,1,2,2,8
2018,6,Chris Boswell,PIT,CIN,0,2,2,8
2018,6,Michael Badgley,LAC,CLE,0,5,1,8
2018,6,Aldrick Rosas,NYG,PHI,1,1,2,7
2018,6,Greg Joseph,CLE,LAC,1,0,2,6
2018,6,Phil Dawson,ARI,MIN,0,2,1,5
2018,6,Chandler Catanzaro,TB,ATL,0,2,1,5
2018,6,Cody Parkey,CHI,MIA,0,4,0,4
2018,6,Justin Tucker,BAL,TEN,0,3,0,3
2018,6,Matthew McCrane,OAK,SEA,1,0,1,3
2018,6,Graham Gano,CAR,WAS,0,0,1,3
2018,6,Randy Bullock,CIN,PIT,1,3,0,3
2018,6,Josh Lambo,JAX,DAL,0,1,0,1
2018,7,Matt Prater,DET,MIA,0,2,4,14
2018,7,Giorgio Tavecchio,ATL,NYG,1,2,3,11
2018,7,Greg Zuerlein,LA,SF,0,4,3,13
2018,7,Dan Bailey,MIN,NYJ,0,4,3,13
2018,7,Chandler Catanzaro,TB,CLE,1,2,2,8
2018,7,Brandon McManus,DEN,ARI,0,6,1,9
2018,7,Harrison Butker,KC,CIN,1,6,1,9
2018,7,Dustin Hopkins,WAS,DAL,1,2,2,8
2018,7,Stephen Gostkowski,NE,CHI,0,5,1,8
2018,7,Ka'imi Fairbairn,HOU,JAX,0,2,2,8
2018,7,Michael Badgley,LAC,TEN,1,2,2,8
2018,7,Ryan Succop,TEN,LAC,0,1,2,7
2018,7,Cody Parkey,CHI,NE,1,4,1,7
2018,7,Jason Myers,NYJ,MIN,1,2,1,5
2018,7,Aldrick Rosas,NYG,ATL,0,0,2,6
2018,7,Wil Lutz,NO,BAL,0,3,1,6
2018,7,Robbie Gould,SF,LA,1,1,1,4
2018,7,Adam Vinatieri,IND,BUF,1,2,1,5
2018,7,Justin Tucker,BAL,NO,1,2,1,5
2018,7,Brett Maher,DAL,WAS,0,2,1,5
2018,7,Jake Elliott,PHI,CAR,1,2,1,5
2018,7,Phil Dawson,ARI,DEN,1,1,1,4
2018,7,Randy Bullock,CIN,KC,0,1,1,4
2018,7,Jason Sanders,MIA,DET,1,3,0,3
2018,7,Greg Joseph,CLE,TB,0,3,0,3
2018,7,Stephen Hauschka,BUF,IND,0,0,1,3
2018,7,Josh Lambo,JAX,HOU,1,1,0,1
2018,7,Graham Gano,CAR,PHI,0,1,0,1
2018,8,Josh Lambo,JAX,PHI,1,0,4,12
2018,8,Wil Lutz,NO,MIN,0,3,3,12
2018,8,Graham Gano,CAR,BAL,1,3,3,12
2018,8,Stephen Gostkowski,NE,BUF,0,1,4,13
2018,8,Jason Sanders,MIA,HOU,0,2,3,11
2018,8,Mason Crosby,GB,LA,0,3,2,9
2018,8,Adam Vinatieri,IND,OAK,0,4,2,10
2018,8,Dustin Hopkins,WAS,NYG,0,2,2,8
2018,8,Stephen Hauschka,BUF,NE,1,0,2,6
2018,8,Chandler Catanzaro,TB,CIN,0,2,2,8
2018,8,Greg Zuerlein,LA,GB,1,1,2,7
2018,8,Aldrick Rosas,NYG,WAS,1,1,2,7
2018,8,Robbie Gould,SF,ARI,0,1,2,7
2018,8,Randy Bullock,CIN,TB,1,4,1,7
2018,8,Chris Boswell,PIT,CLE,1,4,1,7
2018,8,Cody Parkey,CHI,NYJ,1,3,1,6
2018,8,Greg Joseph,CLE,PIT,0,0,2,6
2018,8,Ka'imi Fairbairn,HOU,MIA,1,6,0,6
2018,8,Jake Elliott,PHI,JAX,0,3,1,6
2018,8,Harrison Butker,KC,DEN,1,3,1,6
2018,8,Brandon McManus,DEN,KC,0,2,1,5
2018,8,Jason Myers,NYJ,CHI,0,1,1,4
2018,8,Sebastian Janikowski,SEA,DET,0,4,0,4
2018,8,Phil Dawson,ARI,SF,1,1,1,4
2018,8,Daniel Carlson,OAK,IND,1,4,0,4
2018,8,Justin Tucker,BAL,CAR,0,3,0,3
2018,8,Matt Prater,DET,SEA,1,2,0,2
2018,8,Dan Bailey,MIN,NO,1,2,0,2
2018,8,Johnny Hekker,LA,GB,1,0,0,0
2018,8,Michael Dickson,SEA,DET,0,0,0,0
2018,9,Greg Zuerlein,LA,NO,0,3,2,9
2018,9,Cody Parkey,CHI,BUF,0,5,2,11
2018,9,Wil Lutz,NO,LA,1,6,1,9
2018,9,Justin Tucker,BAL,PIT,1,1,3,10
2018,9,Robbie Gould,SF,OAK,1,4,2,10
2018,9,Matt Prater,DET,MIN,0,0,3,9
2018,9,Giorgio Tavecchio,ATL,WAS,0,5,1,8
2018,9,Jason Myers,NYJ,MIA,0,0,2,6
2018,9,Jason Sanders,MIA,NYJ,1,1,2,7
2018,9,Stephen Gostkowski,NE,GB,1,4,1,7
2018,9,Ka'imi Fairbairn,HOU,DEN,0,1,2,7
2018,9,Harrison Butker,KC,CLE,0,4,1,7
2018,9,Graham Gano,CAR,TB,1,6,0,6
2018,9,Dan Bailey,MIN,DET,1,3,1,6
2018,9,Brandon McManus,DEN,HOU,1,2,1,5
2018,9,Greg Joseph,CLE,KC,1,0,1,3
2018,9,Sebastian Janikowski,SEA,LAC,1,2,1,5
2018,9,Mason Crosby,GB,NE,0,2,1,5
2018,9,Chris Boswell,PIT,BAL,0,2,1,5
2018,9,Ryan Succop,TEN,DAL,0,4,0,4
2018,9,Chandler Catanzaro,TB,CAR,0,4,0,4
2018,9,Stephen Hauschka,BUF,CHI,1,0,1,3
2018,9,Daniel Carlson,OAK,SF,0,0,1,3
2018,9,Brett Maher,DAL,TEN,1,2,0,2
2018,9,Dustin Hopkins,WAS,ATL,1,2,0,2
2018,9,Caleb Sturgis,LAC,SEA,0,1,0,1
2018,9,Johnny Hekker,LA,NO,0,0,0,0
2018,9,Bryan Anger,TB,CAR,0,0,0,0
