year,week,team,opponent,home,sack,int,safeties,fum_rec,block,tds,points_allowed,yards_allowed,fantasy points
2016,10,Kansas City Chiefs,CAR,0,2.0,1,0,1,0,1,17,341,13.0
2016,10,Denver Broncos,NO,0,1.0,2,0,2,1,0,23,373,11.0
2016,10,Houston Texans,JAX,0,2.0,1,0,1,0,1,21,327,12.0
2016,10,Los Angeles Rams,NYJ,0,1.0,1,0,0,0,0,6,296,10.0
2016,10,Tennessee Titans,GB,1,5.0,2,0,1,0,0,25,402,11.0
2016,10,New Orleans Saints,DEN,1,6.0,2,0,0,0,0,25,337,10.0
2016,10,San Francisco 49ers,ARI,0,2.0,2,0,2,0,0,23,443,10.0
2016,10,New York Jets,LA,1,3.0,0,0,0,0,0,9,280,7.0
2016,10,Arizona Cardinals,SF,1,3.0,0,0,1,0,0,20,281,6.0
2016,10,Carolina Panthers,KC,1,3.0,1,0,0,0,0,20,256,6.0
2016,10,New York Giants,CIN,1,3.0,1,0,0,0,0,20,264,6.0
2016,10,Washington Redskins,MIN,1,3.0,1,0,0,0,0,20,331,6.0
2016,10,Philadelphia Eagles,ATL,1,2.0,1,0,0,0,0,15,303,5.0
2016,10,Seattle Seahawks,NE,0,2.0,1,0,1,0,0,24,385,6.0
2016,10,Chicago Bears,TB,0,4.0,1,0,0,0,0,36,360,2.0
2016,10,Cincinnati Bengals,NYG,0,1.0,2,0,0,0,0,21,351,5.0
2016,10,Cleveland Browns,BAL,0,2.0,2,0,0,0,0,28,396,5.0
2016,10,Atlanta Falcons,PHI,0,2.0,0,0,1,0,0,24,429,4.0
2016,10,New England Patriots,SEA,1,3.0,0,0,0,1,0,31,420,4.0
2016,10,Minnesota Vikings,WAS,0,1.0,0,0,1,0,0,26,388,3.0
2016,10,Pittsburgh Steelers,DAL,1,2.0,0,0,1,0,0,35,422,0.0
2016,10,San Diego Chargers,MIA,1,1.0,0,0,1,0,0,31,337,2.0
2016,10,Jacksonville Jaguars,HOU,1,1.0,0,0,0,0,0,24,273,1.0
2016,10,Dallas Cowboys,PIT,0,1.0,0,0,0,0,0,30,448,0.0
2016,10,Green Bay Packers,TEN,0,1.0,0,0,0,0,0,47,446,-3.0
2016,11,Pittsburgh Steelers,CLE,0,8.0,1,0,1,0,1,9,209,22.0
2016,11,Detroit Lions,JAX,1,0.0,2,0,1,0,2,19,285,19.0
2016,11,Minnesota Vikings,ARI,1,4.0,2,0,0,0,2,24,290,20.0
2016,11,Carolina Panthers,NO,1,3.0,1,0,1,1,0,20,371,10.0
2016,11,Buffalo Bills,CIN,0,1.0,2,0,0,0,0,12,300,9.0
2016,11,Jacksonville Jaguars,DET,0,3.0,0,0,2,1,0,26,277,9.0
2016,11,Los Angeles Rams,MIA,1,4.0,1,0,0,0,0,14,240,7.0
2016,11,Miami Dolphins,LA,0,1.0,0,0,1,0,0,10,227,7.0
2016,11,New York Giants,CHI,1,4.0,1,0,0,0,0,16,315,7.0
2016,11,Oakland Raiders,HOU,1,2.0,1,0,1,0,0,20,354,7.0
2016,11,Seattle Seahawks,PHI,1,2.0,2,0,0,0,0,15,308,7.0
2016,11,Indianapolis Colts,TEN,1,5.0,0,0,0,0,0,17,351,6.0
2016,11,New England Patriots,SF,0,5.0,0,0,0,0,0,17,299,6.0
2016,11,Cincinnati Bengals,BUF,1,2.0,1,0,0,0,0,16,342,5.0
2016,11,Tampa Bay Buccaneers,KC,0,0.0,1,0,1,0,0,17,343,5.0
2016,11,Kansas City Chiefs,TB,1,1.0,0,0,1,0,0,19,442,4.0
2016,11,Washington Redskins,GB,1,2.0,1,0,1,0,0,24,424,6.0
2016,11,Arizona Cardinals,MIN,0,2.0,0,0,1,1,0,30,217,5.0
2016,11,Dallas Cowboys,BAL,1,1.0,0,0,0,0,0,17,368,2.0
2016,11,Tennessee Titans,IND,0,2.0,1,0,0,0,0,24,327,4.0
2016,11,Philadelphia Eagles,SEA,0,1.0,0,0,0,1,0,26,439,3.0
2016,11,Houston Texans,OAK,0,0.0,1,0,0,0,0,27,325,2.0
2016,11,New Orleans Saints,CAR,0,2.0,0,0,0,0,0,23,223,2.0
2016,11,Baltimore Ravens,DAL,0,1.0,0,0,0,0,0,27,417,1.0
2016,11,Green Bay Packers,WAS,0,2.0,0,0,0,0,0,42,515,-5.0
2016,11,Chicago Bears,NYG,0,0.0,0,0,0,0,0,22,329,0.0
2016,11,Cleveland Browns,PIT,1,0.0,0,0,0,0,0,24,313,0.0
2016,11,San Francisco 49ers,NE,1,1.0,0,0,0,0,0,30,444,0.0
2016,12,New York Giants,CLE,0,7.0,0,0,3,0,1,13,343,23.0
2016,12,Tampa Bay Buccaneers,SEA,1,6.0,2,0,1,0,0,5,245,19.0
2016,12,Kansas City Chiefs,DEN,0,5.0,0,1,1,0,1,27,464,15.0
2016,12,San Diego Chargers,HOU,0,1.0,3,0,1,0,0,13,353,13.0
2016,12,Oakland Raiders,CAR,1,2.0,1,0,1,1,1,32,358,13.0
2016,12,Pittsburgh Steelers,IND,0,3.0,2,0,0,0,0,7,310,11.0
2016,12,Green Bay Packers,PHI,0,4.0,1,0,0,0,0,13,292,10.0
2016,12,Baltimore Ravens,CIN,1,3.0,0,0,2,0,0,14,325,8.0
2016,12,New England Patriots,NYJ,0,1.0,0,0,2,1,0,17,333,8.0
2016,12,Cincinnati Bengals,BAL,0,2.0,1,1,0,0,0,19,311,7.0
2016,12,Seattle Seahawks,TB,0,0.0,1,1,1,0,0,14,338,7.0
2016,12,Detroit Lions,MIN,1,0.0,1,0,0,0,0,13,306,6.0
2016,12,Atlanta Falcons,ARI,1,2.0,1,0,0,0,0,19,332,5.0
2016,12,New Orleans Saints,LA,1,3.0,1,0,1,0,0,21,247,7.0
2016,12,Miami Dolphins,SF,1,2.0,1,0,1,0,0,24,475,6.0
2016,12,Denver Broncos,KC,1,6.0,0,0,0,0,0,30,273,5.0
2016,12,Minnesota Vikings,DET,0,2.0,0,0,0,0,0,16,308,3.0
2016,12,Arizona Cardinals,ATL,0,3.0,1,0,0,0,0,38,360,1.0
2016,12,Carolina Panthers,OAK,0,1.0,1,0,1,0,0,35,366,1.0
2016,12,Jacksonville Jaguars,BUF,0,5.0,0,0,0,0,0,28,304,4.0
2016,12,Tennessee Titans,CHI,0,0.0,2,0,0,0,0,21,411,4.0
2016,12,Cleveland Browns,NYG,1,1.0,0,0,1,0,0,27,296,3.0
2016,12,Houston Texans,SD,1,1.0,1,0,0,0,0,21,302,3.0
2016,12,Los Angeles Rams,NO,0,2.0,0,0,1,0,0,49,555,-3.0
2016,12,Buffalo Bills,JAX,1,2.0,0,0,0,0,0,21,301,2.0
2016,12,San Francisco 49ers,MIA,0,2.0,0,0,0,0,0,31,358,1.0
2016,12,Chicago Bears,TEN,1,0.0,0,0,0,0,0,27,375,0.0
2016,12,Dallas Cowboys,WAS,1,0.0,0,0,0,0,0,26,505,-3.0
2016,12,New York Jets,NE,1,0.0,0,0,0,0,0,22,377,0.0
2016,12,Philadelphia Eagles,GB,1,0.0,0,0,0,0,0,27,387,0.0
2016,12,Washington Redskins,DAL,0,1.0,0,0,0,0,0,31,353,0.0
2016,12,Indianapolis Colts,PIT,1,0.0,0,0,0,0,0,28,369,-1.0
2016,13,Denver Broncos,JAX,0,1.0,2,0,1,0,1,10,333,17.0
2016,13,Baltimore Ravens,MIA,1,2.0,3,0,0,0,0,6,277,15.0
2016,13,Chicago Bears,SF,1,6.0,0,1,0,0,0,6,147,15.0
2016,13,New England Patriots,LA,1,4.0,2,0,0,0,0,10,162,12.0
2016,13,Detroit Lions,NO,0,1.0,3,0,0,0,0,13,369,11.0
2016,13,Indianapolis Colts,NYJ,0,1.0,3,0,0,0,0,10,250,11.0
2016,13,Tampa Bay Buccaneers,SD,0,2.0,2,0,0,0,1,21,330,12.0
2016,13,Kansas City Chiefs,ATL,0,2.0,1,0,0,0,1,28,418,9.0
2016,13,Pittsburgh Steelers,NYG,1,2.0,2,1,0,0,0,14,234,9.0
2016,13,Cincinnati Bengals,PHI,1,1.0,3,0,0,0,0,14,359,8.0
2016,13,Green Bay Packers,HOU,1,2.0,0,0,1,0,0,13,307,8.0
2016,13,Minnesota Vikings,DAL,1,3.0,0,0,2,0,0,17,264,8.0
2016,13,Seattle Seahawks,CAR,1,0.0,1,0,1,0,0,7,271,8.0
2016,13,Dallas Cowboys,MIN,0,3.0,0,0,1,0,0,15,318,6.0
2016,13,Oakland Raiders,BUF,1,4.0,1,0,1,0,0,24,382,8.0
2016,13,Arizona Cardinals,WAS,1,2.0,1,0,1,0,0,23,333,6.0
2016,13,New York Giants,PIT,0,2.0,1,0,1,0,0,24,389,6.0
2016,13,Jacksonville Jaguars,DEN,1,2.0,0,0,0,0,0,20,206,3.0
2016,13,Atlanta Falcons,KC,1,1.0,0,0,1,1,0,29,389,4.0
2016,13,Carolina Panthers,SEA,0,3.0,1,0,0,0,0,40,534,-2.0
2016,13,Houston Texans,GB,0,1.0,0,0,1,0,0,21,309,3.0
2016,13,Miami Dolphins,BAL,0,0.0,1,0,1,0,0,38,496,0.0
2016,13,Philadelphia Eagles,CIN,0,0.0,0,0,2,0,0,32,412,3.0
2016,13,San Francisco 49ers,CHI,0,1.0,0,0,1,0,0,26,326,3.0
2016,13,New York Jets,IND,1,1.0,0,0,1,0,0,41,421,-1.0
2016,13,San Diego Chargers,TB,1,1.0,1,0,0,0,0,28,349,2.0
2016,13,New Orleans Saints,DET,1,2.0,0,0,0,0,0,28,422,1.0
2016,13,Washington Redskins,ARI,0,2.0,0,0,0,0,0,31,369,1.0
2016,13,Los Angeles Rams,NE,0,0.0,0,0,0,0,0,26,402,0.0
2016,13,Buffalo Bills,OAK,0,0.0,0,0,0,0,0,38,399,-4.0
2016,14,Atlanta Falcons,LA,0,3.0,2,0,3,0,2,14,312,26.0
2016,14,Green Bay Packers,SEA,1,3.0,5,0,1,0,0,10,354,19.0
2016,14,Carolina Panthers,SD,1,5.0,3,1,2,0,0,16,278,18.0
2016,14,Chicago Bears,DET,0,3.0,2,0,0,0,1,20,323,14.0
2016,14,Dallas Cowboys,NYG,0,3.0,1,0,2,0,0,10,260,13.0
2016,14,Miami Dolphins,ARI,1,3.0,2,0,2,1,0,23,300,13.0
2016,14,New York Giants,DAL,1,3.0,2,0,1,0,0,7,260,13.0
2016,14,Kansas City Chiefs,OAK,1,1.0,0,0,0,0,1,13,244,11.0
2016,14,Tampa Bay Buccaneers,NO,1,1.0,3,0,0,0,0,11,294,11.0
2016,14,Tennessee Titans,DEN,1,3.0,0,0,2,0,0,10,348,11.0
2016,14,Cincinnati Bengals,CLE,0,3.0,1,0,0,0,0,10,254,9.0
2016,14,Houston Texans,IND,0,1.0,2,0,1,0,0,17,348,8.0
2016,14,Philadelphia Eagles,WAS,1,2.0,1,0,0,0,1,27,334,10.0
2016,14,Pittsburgh Steelers,BUF,0,5.0,1,0,0,0,0,20,275,8.0
2016,14,Minnesota Vikings,JAX,0,4.0,0,0,0,1,0,16,315,7.0
2016,14,Denver Broncos,TEN,0,2.0,0,0,0,0,0,13,253,6.0
2016,14,New England Patriots,BAL,1,2.0,1,1,0,1,0,23,348,8.0
2016,14,San Francisco 49ers,NYJ,1,6.0,1,0,0,0,0,23,404,8.0
2016,14,Washington Redskins,PHI,0,4.0,1,0,1,0,0,22,383,8.0
2016,14,Arizona Cardinals,MIA,0,1.0,1,0,2,0,0,26,314,7.0
2016,14,New Orleans Saints,TB,0,2.0,0,1,0,0,0,16,270,5.0
2016,14,Oakland Raiders,KC,0,1.0,1,0,2,0,0,21,323,7.0
2016,14,Baltimore Ravens,NE,0,1.0,1,0,2,0,0,30,496,6.0
2016,14,Buffalo Bills,PIT,1,0.0,3,0,0,0,0,27,460,6.0
2016,14,New York Jets,SF,0,2.0,0,0,0,0,0,17,364,3.0
2016,14,Cleveland Browns,CIN,1,4.0,0,0,0,0,0,23,360,4.0
2016,14,Detroit Lions,CHI,1,1.0,0,0,0,0,0,17,296,2.0
2016,14,Indianapolis Colts,HOU,1,2.0,1,0,0,0,0,22,316,4.0
2016,14,San Diego Chargers,CAR,0,2.0,1,0,0,0,0,28,272,3.0
2016,14,Jacksonville Jaguars,MIN,1,0.0,0,0,1,0,0,25,377,2.0
2016,14,Los Angeles Rams,ATL,1,2.0,0,0,0,0,0,42,286,-2.0
2016,14,Seattle Seahawks,GB,0,1.0,0,0,0,0,0,38,330,-3.0
2016,15,Miami Dolphins,NYJ,0,3.0,3,0,1,1,1,13,360,23.0
2016,15,Indianapolis Colts,MIN,0,5.0,1,0,2,0,0,6,282,18.0
2016,15,New England Patriots,DEN,0,4.0,1,0,2,0,0,3,309,17.0
2016,15,Dallas Cowboys,TB,1,4.0,3,0,1,0,0,20,276,13.0
2016,15,New York Giants,DET,1,1.0,1,0,1,0,0,6,324,12.0
2016,15,Seattle Seahawks,LA,1,4.0,0,0,0,0,0,3,183,11.0
2016,15,Oakland Raiders,SD,0,3.0,1,0,1,1,0,16,263,10.0
2016,15,Buffalo Bills,CLE,1,5.0,0,0,0,0,0,13,269,9.0
2016,15,Arizona Cardinals,NO,1,3.0,0,0,1,0,1,48,488,7.0
2016,15,Atlanta Falcons,SF,1,2.0,0,0,1,0,0,13,272,8.0
2016,15,Carolina Panthers,WAS,0,1.0,1,0,2,0,0,15,335,8.0
2016,15,Jacksonville Jaguars,HOU,0,0.0,2,0,0,0,1,21,387,10.0
2016,15,Kansas City Chiefs,TEN,1,1.0,1,0,2,0,0,19,389,8.0
2016,15,Green Bay Packers,CHI,0,1.0,3,0,1,0,0,27,449,9.0
2016,15,Houston Texans,JAX,1,2.0,1,1,0,0,0,20,150,7.0
2016,15,San Diego Chargers,OAK,1,2.0,1,0,1,0,0,19,345,7.0
2016,15,Philadelphia Eagles,BAL,0,3.0,1,0,1,0,0,27,340,7.0
2016,15,Pittsburgh Steelers,CIN,0,1.0,1,0,0,0,0,20,222,4.0
2016,15,Tennessee Titans,KC,0,1.0,1,0,0,0,0,17,316,4.0
2016,15,Denver Broncos,NE,1,2.0,0,0,0,0,0,16,313,3.0
2016,15,Detroit Lions,NYG,0,2.0,0,0,0,0,0,17,300,3.0
2016,15,Tampa Bay Buccaneers,DAL,0,3.0,0,0,1,0,0,26,449,5.0
2016,15,Los Angeles Rams,SEA,0,2.0,1,0,0,0,0,24,299,4.0
2016,15,New Orleans Saints,ARI,0,1.0,0,0,2,0,0,41,425,1.0
2016,15,Baltimore Ravens,PHI,1,1.0,1,0,0,0,0,26,328,3.0
2016,15,Chicago Bears,GB,1,4.0,0,0,0,0,0,30,451,3.0
2016,15,New York Jets,MIA,1,1.0,1,0,0,0,0,34,303,2.0
2016,15,San Francisco 49ers,ATL,0,1.0,0,0,1,0,0,41,550,-4.0
2016,15,Washington Redskins,CAR,1,2.0,0,0,0,0,0,26,438,2.0
2016,15,Cincinnati Bengals,PIT,1,1.0,0,0,0,0,0,24,382,1.0
2016,15,Cleveland Browns,BUF,0,1.0,0,0,0,0,0,33,451,0.0
2016,15,Minnesota Vikings,IND,1,0.0,0,0,0,0,0,34,411,-1.0
2016,16,New England Patriots,NYJ,1,2.0,3,0,1,0,0,3,239,17.0
2016,16,Philadelphia Eagles,NYG,1,0.0,3,0,0,0,1,19,470,13.0
2016,16,Jacksonville Jaguars,TEN,1,3.0,1,0,0,0,1,17,263,12.0
2016,16,Washington Redskins,CHI,0,1.0,5,0,0,1,0,21,458,13.0
2016,16,Cincinnati Bengals,HOU,0,4.0,0,0,0,1,0,12,250,10.0
2016,16,Kansas City Chiefs,DEN,1,0.0,1,0,2,0,0,10,246,10.0
2016,16,San Diego Chargers,CLE,0,9.0,0,0,0,0,0,20,251,10.0
2016,16,Houston Texans,CIN,1,3.0,1,0,0,0,0,10,294,9.0
2016,16,Arizona Cardinals,SEA,0,6.0,0,0,1,1,0,31,391,9.0
2016,16,Atlanta Falcons,CAR,0,2.0,2,0,0,0,0,16,302,7.0
2016,16,Dallas Cowboys,DET,1,4.0,1,0,1,0,0,21,319,8.0
2016,16,Green Bay Packers,MIN,1,4.0,0,0,2,0,0,25,446,8.0
2016,16,Los Angeles Rams,SF,1,4.0,1,0,1,0,0,22,323,8.0
2016,16,San Francisco 49ers,LA,0,4.0,2,0,0,0,0,21,177,8.0
2016,16,Cleveland Browns,SD,1,0.0,1,0,0,1,0,17,356,5.0
2016,16,New Orleans Saints,TB,1,2.0,2,0,0,0,0,24,349,6.0
2016,16,Oakland Raiders,IND,1,0.0,2,0,1,0,0,25,390,6.0
2016,16,Carolina Panthers,ATL,1,4.0,0,0,0,1,0,33,408,5.0
2016,16,Pittsburgh Steelers,BAL,1,2.0,1,0,0,0,0,27,368,4.0
2016,16,Baltimore Ravens,PIT,0,0.0,2,0,0,0,0,31,406,3.0
2016,16,Minnesota Vikings,GB,0,4.0,0,0,0,0,0,38,348,0.0
2016,16,Tennessee Titans,JAX,0,2.0,0,0,1,0,0,38,415,0.0
2016,16,Indianapolis Colts,OAK,0,1.0,0,0,0,1,0,33,463,2.0
2016,16,New York Giants,PHI,0,0.0,1,0,0,0,0,24,286,2.0
2016,16,Seattle Seahawks,ARI,1,1.0,0,0,1,0,0,34,370,2.0
2016,16,Buffalo Bills,MIA,1,0.0,1,0,0,0,0,34,494,1.0
2016,16,Denver Broncos,KC,0,0.0,1,0,0,0,0,33,484,1.0
2016,16,Miami Dolphins,BUF,0,2.0,0,0,0,0,0,31,589,-2.0
2016,16,Tampa Bay Buccaneers,NO,0,2.0,0,0,0,0,0,31,417,1.0
2016,16,Detroit Lions,DAL,0,1.0,0,0,0,0,0,42,375,-3.0
2016,16,New York Jets,NE,0,1.0,0,0,0,0,0,41,325,-3.0
2016,16,Chicago Bears,WAS,1,0.0,0,0,0,0,0,41,478,-4.0
2017,1,Jacksonville Jaguars,HOU,0,10.0,1,0,3,0,1,7,203,28.0
2017,1,Los Angeles Rams,IND,1,4.0,2,1,1,0,2,9,225,28.0
2017,1,Baltimore Ravens,CIN,0,5.0,4,0,1,0,0,0,221,25.0
2017,1,Philadelphia Eagles,WAS,0,4.0,1,0,3,0,1,17,264,19.0
2017,1,Pittsburgh Steelers,CLE,0,7.0,1,0,0,1,1,18,237,18.0
2017,1,Carolina Panthers,SF,0,4.0,1,0,1,0,0,3,217,15.0
2017,1,Detroit Lions,ARI,1,1.0,3,0,1,0,1,23,308,15.0
2017,1,Dallas Cowboys,NYG,1,3.0,1,0,0,0,0,3,233,12.0
2017,1,Buffalo Bills,NYJ,1,1.0,2,0,0,0,0,12,214,9.0
2017,1,Green Bay Packers,SEA,1,3.0,0,0,1,0,0,9,225,9.0
2017,1,Washington Redskins,PHI,1,2.0,1,0,1,0,1,30,356,11.0
2017,1,Seattle Seahawks,GB,0,4.0,1,0,0,0,0,17,370,7.0
2017,1,Arizona Cardinals,DET,0,1.0,1,0,0,0,1,35,367,5.0
2017,1,Los Angeles Chargers,DEN,0,4.0,1,0,1,0,0,24,321,8.0
2017,1,Atlanta Falcons,CHI,0,4.0,0,0,0,0,0,17,301,5.0
2017,1,Cincinnati Bengals,BAL,1,1.0,1,0,0,0,0,20,268,4.0
2017,1,Denver Broncos,LAC,1,1.0,1,0,0,1,0,21,249,5.0
2017,1,Minnesota Vikings,NO,1,1.0,0,0,0,0,0,19,344,2.0
2017,1,New England Patriots,KC,1,3.0,0,0,1,0,0,42,537,-2.0
2017,1,New York Giants,DAL,0,1.0,0,0,0,0,0,19,392,2.0
2017,1,New York Jets,BUF,0,2.0,1,0,0,0,0,21,408,4.0
2017,1,Oakland Raiders,TEN,0,1.0,0,0,0,0,0,16,350,2.0
2017,1,San Francisco 49ers,CAR,1,0.0,1,0,1,0,0,23,287,4.0
2017,1,Cleveland Browns,PIT,1,1.0,1,0,0,0,0,21,290,3.0
2017,1,Kansas City Chiefs,NE,0,3.0,0,0,0,0,0,27,371,3.0
2017,1,Chicago Bears,ATL,1,2.0,0,0,0,0,0,23,372,2.0
2017,1,Indianapolis Colts,LA,0,1.0,0,0,1,0,0,46,373,-1.0
2017,1,Tennessee Titans,OAK,1,2.0,0,0,0,0,0,26,359,2.0
2017,1,New Orleans Saints,MIN,0,1.0,0,0,0,0,0,29,470,0.0
2017,1,Houston Texans,JAX,1,0.0,0,0,0,0,0,29,280,-1.0
2017,2,Tampa Bay Buccaneers,CHI,1,1.0,2,0,2,0,1,7,310,19.0
2017,2,Baltimore Ravens,CLE,1,3.0,4,0,1,0,0,10,386,17.0
2017,2,Detroit Lions,NYG,0,5.0,1,0,0,0,1,10,270,17.0
2017,2,Denver Broncos,DAL,1,2.0,2,0,0,0,1,17,268,13.0
2017,2,Atlanta Falcons,GB,1,3.0,1,0,1,0,1,23,367,13.0
2017,2,Kansas City Chiefs,PHI,1,6.0,1,0,1,0,0,20,406,11.0
2017,2,Arizona Cardinals,IND,0,4.0,1,0,0,0,0,13,266,10.0
2017,2,Buffalo Bills,CAR,0,6.0,0,0,0,0,0,9,255,10.0
2017,2,Carolina Panthers,BUF,1,3.0,0,0,0,0,0,3,176,10.0
2017,2,Houston Texans,CIN,0,3.0,0,0,1,0,0,9,295,9.0
2017,2,Oakland Raiders,NYJ,1,4.0,0,0,2,0,0,20,271,9.0
2017,2,Tennessee Titans,JAX,0,2.0,2,0,1,0,0,16,310,9.0
2017,2,Pittsburgh Steelers,MIN,1,2.0,0,0,1,0,0,9,237,8.0
2017,2,Seattle Seahawks,SF,1,2.0,1,0,0,0,0,9,248,8.0
2017,2,Cincinnati Bengals,HOU,1,3.0,0,0,0,0,0,13,266,7.0
2017,2,Indianapolis Colts,ARI,1,4.0,1,0,0,0,0,16,389,7.0
2017,2,San Francisco 49ers,SEA,0,3.0,0,0,0,0,0,12,312,7.0
2017,2,Washington Redskins,LA,0,2.0,1,0,1,0,0,20,332,7.0
2017,2,Cleveland Browns,BAL,0,2.0,1,0,1,0,0,24,337,6.0
2017,2,Dallas Cowboys,DEN,0,2.0,1,0,1,0,0,42,380,2.0
2017,2,Los Angeles Chargers,MIA,1,2.0,0,0,0,0,0,19,336,3.0
2017,2,New York Giants,DET,1,3.0,0,0,1,0,0,24,257,5.0
2017,2,Miami Dolphins,LAC,0,1.0,0,0,0,0,0,17,367,2.0
2017,2,New England Patriots,NO,0,1.0,0,0,0,0,0,20,429,2.0
2017,2,Philadelphia Eagles,KC,0,4.0,0,0,0,0,0,27,344,4.0
2017,2,Chicago Bears,TB,0,2.0,0,0,1,0,0,29,311,3.0
2017,2,Green Bay Packers,ATL,0,3.0,0,0,0,0,0,34,364,2.0
2017,2,Jacksonville Jaguars,TEN,1,1.0,1,0,0,0,0,37,390,-1.0
2017,2,Los Angeles Rams,WAS,1,2.0,0,0,0,0,0,27,385,2.0
2017,2,Minnesota Vikings,PIT,0,2.0,0,0,0,0,0,26,335,2.0
2017,2,New Orleans Saints,NE,1,2.0,0,0,0,0,0,36,555,-5.0
2017,2,New York Jets,OAK,0,0.0,0,0,0,0,0,45,410,-4.0
2017,3,New Orleans Saints,CAR,0,4.0,3,0,0,0,0,13,288,14.0
2017,3,New York Jets,MIA,1,3.0,2,0,0,0,0,6,225,14.0
2017,3,Washington Redskins,OAK,1,4.0,2,0,1,0,0,10,128,14.0
2017,3,Cincinnati Bengals,GB,0,6.0,1,0,0,0,1,27,344,14.0
2017,3,Jacksonville Jaguars,BAL,1,2.0,2,0,1,0,0,7,186,12.0
2017,3,Kansas City Chiefs,LAC,0,2.0,3,0,0,0,0,10,330,12.0
2017,3,Detroit Lions,ATL,1,2.0,3,0,0,0,1,30,428,13.0
2017,3,Chicago Bears,PIT,1,3.0,0,0,2,1,0,17,282,10.0
2017,3,Houston Texans,NE,0,5.0,0,0,1,0,1,36,396,9.0
2017,3,Minnesota Vikings,TB,1,2.0,3,0,0,0,0,17,342,9.0
2017,3,Buffalo Bills,DEN,1,3.0,2,0,0,0,0,16,366,8.0
2017,3,Dallas Cowboys,ARI,0,6.0,0,0,0,0,0,17,332,7.0
2017,3,Los Angeles Rams,SF,0,4.0,1,0,1,0,0,39,421,4.0
2017,3,Miami Dolphins,NYJ,0,2.0,0,0,1,0,0,20,336,5.0
2017,3,Indianapolis Colts,CLE,1,1.0,3,0,0,0,0,28,346,6.0
2017,3,Pittsburgh Steelers,CHI,0,2.0,1,0,1,0,0,23,306,6.0
2017,3,Green Bay Packers,CIN,1,3.0,0,0,1,0,0,24,301,5.0
2017,3,Los Angeles Chargers,KC,1,5.0,0,0,0,0,0,24,311,5.0
2017,3,New England Patriots,HOU,1,2.0,2,0,0,0,0,33,417,5.0
2017,3,New York Giants,PHI,0,3.0,0,0,1,0,0,27,354,5.0
2017,3,Oakland Raiders,WAS,0,1.0,0,0,2,0,0,27,472,5.0
2017,3,Cleveland Browns,IND,0,3.0,0,0,1,0,0,31,335,4.0
2017,3,Denver Broncos,BUF,0,4.0,0,0,0,0,0,26,272,4.0
2017,3,Philadelphia Eagles,NYG,1,0.0,2,0,0,0,0,24,415,4.0
2017,3,San Francisco 49ers,LA,1,0.0,0,0,2,0,0,41,418,0.0
2017,3,Atlanta Falcons,DET,0,2.0,0,0,0,0,0,26,324,2.0
2017,3,Tennessee Titans,SEA,1,1.0,0,0,0,0,0,27,433,1.0
2017,3,Arizona Cardinals,DAL,1,1.0,0,0,0,0,0,28,273,0.0
2017,3,Carolina Panthers,NO,1,1.0,0,0,0,0,0,34,362,0.0
2017,3,Baltimore Ravens,JAX,0,0.0,0,0,0,0,0,44,410,-4.0
2017,3,Seattle Seahawks,TEN,0,0.0,0,0,0,0,0,33,420,-1.0
2017,3,Tampa Bay Buccaneers,MIN,0,0.0,0,0,0,0,0,34,494,-1.0
2017,4,Seattle Seahawks,IND,1,3.0,1,0,1,0,2,18,237,20.0
2017,4,Houston Texans,TEN,1,2.0,4,0,1,0,1,14,195,19.0
2017,4,Buffalo Bills,ATL,0,1.0,2,0,1,0,1,17,389,14.0
2017,4,Pittsburgh Steelers,BAL,0,4.0,2,0,1,0,0,9,288,14.0
2017,4,Jacksonville Jaguars,NYJ,0,5.0,1,0,1,0,1,23,471,15.0
2017,4,New Orleans Saints,MIA,0,4.0,1,0,0,0,0,0,186,16.0
2017,4,Detroit Lions,MIN,0,2.0,0,0,3,0,0,7,284,12.0
2017,4,Green Bay Packers,CHI,1,1.0,2,0,2,0,0,14,308,10.0
2017,4,Denver Broncos,OAK,1,3.0,1,0,0,0,0,10,254,9.0
2017,4,Kansas City Chiefs,WAS,1,0.0,0,0,1,0,1,20,331,9.0
2017,4,San Francisco 49ers,ARI,0,6.0,1,0,0,0,0,18,368,9.0
2017,4,Cincinnati Bengals,CLE,0,2.0,1,0,0,0,0,7,215,8.0
2017,4,Minnesota Vikings,DET,1,6.0,0,0,0,0,0,14,251,7.0
2017,4,Arizona Cardinals,SF,1,3.0,1,0,0,0,0,15,305,6.0
2017,4,Indianapolis Colts,SEA,0,3.0,2,1,0,0,0,46,477,5.0
2017,4,Oakland Raiders,DEN,0,4.0,0,0,0,0,0,16,298,5.0
2017,4,New York Jets,JAX,1,1.0,1,0,0,0,0,20,311,4.0
2017,4,Los Angeles Rams,DAL,0,2.0,1,0,1,0,0,30,440,5.0
2017,4,New England Patriots,CAR,1,2.0,1,0,1,0,0,33,444,5.0
2017,4,Cleveland Browns,CIN,1,3.0,0,0,1,0,0,31,350,4.0
2017,4,Miami Dolphins,NO,1,1.0,0,0,0,0,0,20,347,2.0
2017,4,Philadelphia Eagles,LAC,0,2.0,0,0,1,0,0,24,400,4.0
2017,4,Atlanta Falcons,BUF,1,3.0,0,0,0,0,0,23,281,3.0
2017,4,Baltimore Ravens,PIT,1,1.0,1,0,0,0,0,26,381,3.0
2017,4,Tennessee Titans,HOU,0,2.0,1,0,0,0,0,57,445,0.0
